# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
9.400000000000000000e+01,8.000000000000000000e+00,9.310000000000000000e+02,5.950000000000000000e+02,9.520000000000000000e+02,6.030000000000000000e+02,9.400000000000000000e+02,6.130000000000000000e+02,9.610000000000000000e+02,6.210000000000000000e+02
9.500000000000000000e+01,8.000000000000000000e+00,9.330000000000000000e+02,5.950000000000000000e+02,9.520000000000000000e+02,6.030000000000000000e+02,9.410000000000000000e+02,6.130000000000000000e+02,9.600000000000000000e+02,6.210000000000000000e+02
9.600000000000000000e+01,8.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,9.530000000000000000e+02,6.020000000000000000e+02,9.410000000000000000e+02,6.130000000000000000e+02,9.620000000000000000e+02,6.210000000000000000e+02
9.700000000000000000e+01,8.000000000000000000e+00,9.330000000000000000e+02,5.940000000000000000e+02,9.540000000000000000e+02,6.020000000000000000e+02,9.420000000000000000e+02,6.130000000000000000e+02,9.630000000000000000e+02,6.210000000000000000e+02
9.800000000000000000e+01,8.000000000000000000e+00,9.340000000000000000e+02,5.940000000000000000e+02,9.550000000000000000e+02,6.020000000000000000e+02,9.430000000000000000e+02,6.130000000000000000e+02,9.640000000000000000e+02,6.210000000000000000e+02
9.900000000000000000e+01,8.000000000000000000e+00,9.360000000000000000e+02,5.940000000000000000e+02,9.550000000000000000e+02,6.020000000000000000e+02,9.440000000000000000e+02,6.130000000000000000e+02,9.630000000000000000e+02,6.210000000000000000e+02
1.000000000000000000e+02,8.000000000000000000e+00,9.350000000000000000e+02,5.940000000000000000e+02,9.560000000000000000e+02,6.020000000000000000e+02,9.440000000000000000e+02,6.130000000000000000e+02,9.650000000000000000e+02,6.210000000000000000e+02
1.010000000000000000e+02,8.000000000000000000e+00,9.360000000000000000e+02,5.940000000000000000e+02,9.570000000000000000e+02,6.020000000000000000e+02,9.450000000000000000e+02,6.130000000000000000e+02,9.660000000000000000e+02,6.210000000000000000e+02
1.020000000000000000e+02,8.000000000000000000e+00,9.370000000000000000e+02,5.940000000000000000e+02,9.580000000000000000e+02,6.020000000000000000e+02,9.460000000000000000e+02,6.130000000000000000e+02,9.670000000000000000e+02,6.210000000000000000e+02
1.030000000000000000e+02,8.000000000000000000e+00,9.380000000000000000e+02,5.940000000000000000e+02,9.590000000000000000e+02,6.020000000000000000e+02,9.470000000000000000e+02,6.130000000000000000e+02,9.680000000000000000e+02,6.210000000000000000e+02
1.040000000000000000e+02,8.000000000000000000e+00,9.380000000000000000e+02,5.940000000000000000e+02,9.590000000000000000e+02,6.020000000000000000e+02,9.470000000000000000e+02,6.130000000000000000e+02,9.680000000000000000e+02,6.210000000000000000e+02
