# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+00,5.000000000000000000e+00,9.130000000000000000e+02,2.230000000000000000e+02,9.460000000000000000e+02,2.360000000000000000e+02,9.270000000000000000e+02,2.530000000000000000e+02,9.600000000000000000e+02,2.660000000000000000e+02
2.000000000000000000e+00,5.000000000000000000e+00,9.130000000000000000e+02,2.230000000000000000e+02,9.460000000000000000e+02,2.360000000000000000e+02,9.270000000000000000e+02,2.530000000000000000e+02,9.600000000000000000e+02,2.660000000000000000e+02
3.000000000000000000e+00,5.000000000000000000e+00,9.200000000000000000e+02,2.200000000000000000e+02,9.530000000000000000e+02,2.330000000000000000e+02,9.340000000000000000e+02,2.500000000000000000e+02,9.670000000000000000e+02,2.630000000000000000e+02
4.000000000000000000e+00,5.000000000000000000e+00,9.220000000000000000e+02,2.200000000000000000e+02,9.550000000000000000e+02,2.330000000000000000e+02,9.360000000000000000e+02,2.500000000000000000e+02,9.690000000000000000e+02,2.630000000000000000e+02
5.000000000000000000e+00,5.000000000000000000e+00,9.240000000000000000e+02,2.220000000000000000e+02,9.570000000000000000e+02,2.350000000000000000e+02,9.380000000000000000e+02,2.520000000000000000e+02,9.710000000000000000e+02,2.650000000000000000e+02
6.000000000000000000e+00,5.000000000000000000e+00,9.270000000000000000e+02,2.210000000000000000e+02,9.600000000000000000e+02,2.340000000000000000e+02,9.410000000000000000e+02,2.510000000000000000e+02,9.740000000000000000e+02,2.640000000000000000e+02
7.000000000000000000e+00,5.000000000000000000e+00,9.290000000000000000e+02,2.210000000000000000e+02,9.620000000000000000e+02,2.340000000000000000e+02,9.430000000000000000e+02,2.510000000000000000e+02,9.760000000000000000e+02,2.640000000000000000e+02
8.000000000000000000e+00,5.000000000000000000e+00,9.310000000000000000e+02,2.220000000000000000e+02,9.640000000000000000e+02,2.350000000000000000e+02,9.450000000000000000e+02,2.520000000000000000e+02,9.780000000000000000e+02,2.650000000000000000e+02
9.000000000000000000e+00,5.000000000000000000e+00,9.440000000000000000e+02,2.200000000000000000e+02,9.770000000000000000e+02,2.330000000000000000e+02,9.580000000000000000e+02,2.500000000000000000e+02,9.910000000000000000e+02,2.630000000000000000e+02
1.000000000000000000e+01,5.000000000000000000e+00,9.480000000000000000e+02,2.190000000000000000e+02,9.830000000000000000e+02,2.320000000000000000e+02,9.630000000000000000e+02,2.490000000000000000e+02,9.980000000000000000e+02,2.620000000000000000e+02
1.100000000000000000e+01,5.000000000000000000e+00,9.510000000000000000e+02,2.220000000000000000e+02,9.860000000000000000e+02,2.350000000000000000e+02,9.660000000000000000e+02,2.520000000000000000e+02,1.001000000000000000e+03,2.650000000000000000e+02
1.200000000000000000e+01,5.000000000000000000e+00,9.560000000000000000e+02,2.240000000000000000e+02,9.910000000000000000e+02,2.370000000000000000e+02,9.710000000000000000e+02,2.540000000000000000e+02,1.006000000000000000e+03,2.670000000000000000e+02
1.300000000000000000e+01,5.000000000000000000e+00,9.600000000000000000e+02,2.230000000000000000e+02,9.950000000000000000e+02,2.360000000000000000e+02,9.750000000000000000e+02,2.530000000000000000e+02,1.010000000000000000e+03,2.660000000000000000e+02
1.400000000000000000e+01,5.000000000000000000e+00,9.660000000000000000e+02,2.240000000000000000e+02,1.001000000000000000e+03,2.370000000000000000e+02,9.810000000000000000e+02,2.540000000000000000e+02,1.016000000000000000e+03,2.670000000000000000e+02
1.500000000000000000e+01,5.000000000000000000e+00,9.670000000000000000e+02,2.230000000000000000e+02,1.009000000000000000e+03,2.390000000000000000e+02,9.850000000000000000e+02,2.600000000000000000e+02,1.027000000000000000e+03,2.760000000000000000e+02
1.600000000000000000e+01,5.000000000000000000e+00,9.750000000000000000e+02,2.290000000000000000e+02,1.017000000000000000e+03,2.450000000000000000e+02,9.930000000000000000e+02,2.660000000000000000e+02,1.035000000000000000e+03,2.820000000000000000e+02
1.700000000000000000e+01,5.000000000000000000e+00,9.780000000000000000e+02,2.320000000000000000e+02,1.020000000000000000e+03,2.480000000000000000e+02,9.960000000000000000e+02,2.690000000000000000e+02,1.038000000000000000e+03,2.850000000000000000e+02
1.800000000000000000e+01,5.000000000000000000e+00,9.820000000000000000e+02,2.270000000000000000e+02,1.033000000000000000e+03,2.470000000000000000e+02,1.004000000000000000e+03,2.740000000000000000e+02,1.055000000000000000e+03,2.940000000000000000e+02
1.900000000000000000e+01,5.000000000000000000e+00,9.860000000000000000e+02,2.230000000000000000e+02,1.037000000000000000e+03,2.430000000000000000e+02,1.008000000000000000e+03,2.700000000000000000e+02,1.059000000000000000e+03,2.900000000000000000e+02
