# frame,sign,llx,lly,lrx,lry,ulx,uly,urx,ury
1.000000000000000000e+00,1.000000000000000000e+00,1.034000000000000000e+03,2.050000000000000000e+02,1.067000000000000000e+03,2.190000000000000000e+02,1.048000000000000000e+03,2.380000000000000000e+02,1.081000000000000000e+03,2.520000000000000000e+02
1.000000000000000000e+00,2.000000000000000000e+00,1.351000000000000000e+03,1.820000000000000000e+02,1.398000000000000000e+03,1.980000000000000000e+02,1.371000000000000000e+03,2.200000000000000000e+02,1.418000000000000000e+03,2.360000000000000000e+02
1.000000000000000000e+00,7.000000000000000000e+00,1.040000000000000000e+03,2.540000000000000000e+02,1.064000000000000000e+03,2.620000000000000000e+02,1.050000000000000000e+03,2.720000000000000000e+02,1.074000000000000000e+03,2.800000000000000000e+02
2.000000000000000000e+00,1.000000000000000000e+00,1.034000000000000000e+03,2.050000000000000000e+02,1.067000000000000000e+03,2.190000000000000000e+02,1.048000000000000000e+03,2.380000000000000000e+02,1.081000000000000000e+03,2.520000000000000000e+02
2.000000000000000000e+00,2.000000000000000000e+00,1.366000000000000000e+03,1.810000000000000000e+02,1.404000000000000000e+03,1.970000000000000000e+02,1.382000000000000000e+03,2.190000000000000000e+02,1.420000000000000000e+03,2.350000000000000000e+02
2.000000000000000000e+00,7.000000000000000000e+00,1.041000000000000000e+03,2.530000000000000000e+02,1.065000000000000000e+03,2.610000000000000000e+02,1.051000000000000000e+03,2.710000000000000000e+02,1.075000000000000000e+03,2.790000000000000000e+02
3.000000000000000000e+00,1.000000000000000000e+00,1.035000000000000000e+03,2.050000000000000000e+02,1.068000000000000000e+03,2.190000000000000000e+02,1.049000000000000000e+03,2.380000000000000000e+02,1.082000000000000000e+03,2.520000000000000000e+02
3.000000000000000000e+00,2.000000000000000000e+00,1.379000000000000000e+03,1.810000000000000000e+02,1.405000000000000000e+03,1.970000000000000000e+02,1.390000000000000000e+03,2.190000000000000000e+02,1.416000000000000000e+03,2.350000000000000000e+02
3.000000000000000000e+00,7.000000000000000000e+00,1.042000000000000000e+03,2.530000000000000000e+02,1.066000000000000000e+03,2.610000000000000000e+02,1.052000000000000000e+03,2.710000000000000000e+02,1.076000000000000000e+03,2.790000000000000000e+02
4.000000000000000000e+00,1.000000000000000000e+00,1.036000000000000000e+03,2.050000000000000000e+02,1.069000000000000000e+03,2.190000000000000000e+02,1.050000000000000000e+03,2.380000000000000000e+02,1.083000000000000000e+03,2.520000000000000000e+02
4.000000000000000000e+00,7.000000000000000000e+00,1.043000000000000000e+03,2.530000000000000000e+02,1.067000000000000000e+03,2.610000000000000000e+02,1.053000000000000000e+03,2.710000000000000000e+02,1.077000000000000000e+03,2.790000000000000000e+02
5.000000000000000000e+00,1.000000000000000000e+00,1.037000000000000000e+03,2.040000000000000000e+02,1.070000000000000000e+03,2.180000000000000000e+02,1.051000000000000000e+03,2.370000000000000000e+02,1.084000000000000000e+03,2.510000000000000000e+02
5.000000000000000000e+00,7.000000000000000000e+00,1.044000000000000000e+03,2.530000000000000000e+02,1.068000000000000000e+03,2.610000000000000000e+02,1.054000000000000000e+03,2.710000000000000000e+02,1.078000000000000000e+03,2.790000000000000000e+02
6.000000000000000000e+00,1.000000000000000000e+00,1.038000000000000000e+03,2.040000000000000000e+02,1.071000000000000000e+03,2.180000000000000000e+02,1.052000000000000000e+03,2.370000000000000000e+02,1.085000000000000000e+03,2.510000000000000000e+02
6.000000000000000000e+00,7.000000000000000000e+00,1.045000000000000000e+03,2.530000000000000000e+02,1.069000000000000000e+03,2.610000000000000000e+02,1.055000000000000000e+03,2.710000000000000000e+02,1.079000000000000000e+03,2.790000000000000000e+02
7.000000000000000000e+00,1.000000000000000000e+00,1.039000000000000000e+03,2.050000000000000000e+02,1.072000000000000000e+03,2.190000000000000000e+02,1.053000000000000000e+03,2.380000000000000000e+02,1.086000000000000000e+03,2.520000000000000000e+02
7.000000000000000000e+00,1.400000000000000000e+01,9.390000000000000000e+02,2.190000000000000000e+02,9.550000000000000000e+02,2.280000000000000000e+02,9.460000000000000000e+02,2.400000000000000000e+02,9.620000000000000000e+02,2.490000000000000000e+02
